id,name,price,value,type,color,brand
2450,reebok_shorts_2450,468,667,shorts,blue,reebok
2451,newbalance_shorts_2451,347,442,shorts,green,newbalance
2452,reebok_shoes_2452,584,606,shoes,red,reebok
2453,reebok_shoes_2453,101,210,shoes,green,reebok
2454,tommy_shorts_2454,529,566,shorts,yellow,tommy
2455,tommy_shorts_2455,34,50,shorts,blue,tommy
2456,tommy_tshirt_2456,128,232,tshirt,green,tommy
2457,puma_shorts_2457,239,423,shorts,black,puma
2458,reebok_shoes_2458,249,374,shoes,red,reebok
2459,puma_shoes_2459,411,603,shoes,gray,puma
2460,nike_jacket_2460,160,249,jacket,blue,nike
2461,nike_shoes_2461,289,430,shoes,gray,nike
2462,zara_tshirt_2462,495,581,tshirt,red,zara
2463,tommy_shoes_2463,351,471,shoes,gray,tommy
2464,reebok_shorts_2464,32,130,shorts,green,reebok
2465,nike_hoodie_2465,166,248,hoodie,green,nike
2466,adidas_shoes_2466,585,597,shoes,white,adidas
2467,hm_shoes_2467,53,223,shoes,black,hm
2468,adidas_tshirt_2468,33,97,tshirt,gray,adidas
2469,adidas_shoes_2469,116,258,shoes,red,adidas
2470,zara_jacket_2470,332,372,jacket,yellow,zara
2471,newbalance_shorts_2471,56,68,shorts,white,newbalance
2472,nike_pants_2472,152,311,pants,yellow,nike
2473,puma_hoodie_2473,425,566,hoodie,gray,puma
2474,adidas_pants_2474,445,523,pants,yellow,adidas
2475,zara_pants_2475,485,527,pants,blue,zara
2476,reebok_tshirt_2476,108,275,tshirt,yellow,reebok
2477,tommy_hoodie_2477,487,582,hoodie,green,tommy
2478,adidas_tshirt_2478,105,280,tshirt,gray,adidas
2479,tommy_jacket_2479,361,525,jacket,blue,tommy
2480,puma_hoodie_2480,291,424,hoodie,green,puma
2481,newbalance_tshirt_2481,433,578,tshirt,green,newbalance
2482,tommy_tshirt_2482,151,238,tshirt,red,tommy
2483,puma_shorts_2483,414,510,shorts,blue,puma
2484,hm_pants_2484,560,730,pants,blue,hm
2485,tommy_pants_2485,259,361,pants,blue,tommy
2486,zara_hoodie_2486,105,179,hoodie,blue,zara
2487,hm_jacket_2487,32,51,jacket,white,hm
2488,adidas_shorts_2488,538,690,shorts,blue,adidas
2489,tommy_shorts_2489,436,583,shorts,red,tommy
2490,zara_shorts_2490,582,680,shorts,gray,zara
2491,puma_pants_2491,339,461,pants,red,puma
2492,tommy_shoes_2492,317,442,shoes,blue,tommy
2493,newbalance_tshirt_2493,359,523,tshirt,yellow,newbalance
2494,zara_pants_2494,93,159,pants,green,zara
2495,nike_hoodie_2495,79,210,hoodie,black,nike
2496,zara_tshirt_2496,310,478,tshirt,gray,zara
2497,newbalance_shorts_2497,299,325,shorts,gray,newbalance
2498,tommy_jacket_2498,179,276,jacket,white,tommy
2499,puma_shorts_2499,83,254,shorts,black,puma
2500,puma_tshirt_2500,152,196,tshirt,gray,puma
2501,newbalance_shoes_2501,483,575,shoes,blue,newbalance
2502,adidas_pants_2502,596,683,pants,green,adidas
2503,hm_shorts_2503,283,477,shorts,black,hm
2504,hm_tshirt_2504,575,768,tshirt,blue,hm
2505,adidas_tshirt_2505,194,318,tshirt,white,adidas
2506,zara_shorts_2506,283,465,shorts,blue,zara
2507,reebok_hoodie_2507,362,414,hoodie,blue,reebok
2508,adidas_shoes_2508,32,155,shoes,yellow,adidas
2509,reebok_shorts_2509,388,543,shorts,black,reebok
2510,newbalance_shoes_2510,369,481,shoes,blue,newbalance
2511,nike_tshirt_2511,169,187,tshirt,gray,nike
2512,puma_jacket_2512,286,301,jacket,red,puma
2513,newbalance_hoodie_2513,178,212,hoodie,black,newbalance
2514,puma_pants_2514,138,217,pants,green,puma
2515,tommy_jacket_2515,595,786,jacket,gray,tommy
2516,reebok_shorts_2516,359,437,shorts,gray,reebok
2517,zara_tshirt_2517,424,477,tshirt,black,zara
2518,zara_tshirt_2518,451,628,tshirt,black,zara
2519,newbalance_tshirt_2519,433,460,tshirt,black,newbalance
2520,puma_pants_2520,290,411,pants,red,puma
2521,adidas_jacket_2521,405,489,jacket,black,adidas
2522,zara_tshirt_2522,344,497,tshirt,green,zara
2523,adidas_jacket_2523,100,224,jacket,red,adidas
2524,hm_tshirt_2524,339,426,tshirt,gray,hm
2525,puma_shoes_2525,275,389,shoes,yellow,puma
2526,puma_shoes_2526,288,324,shoes,gray,puma
2527,newbalance_shoes_2527,320,333,shoes,gray,newbalance
2528,zara_shoes_2528,298,387,shoes,red,zara
2529,newbalance_shoes_2529,505,556,shoes,red,newbalance
2530,hm_tshirt_2530,213,382,tshirt,yellow,hm
2531,adidas_hoodie_2531,247,418,hoodie,red,adidas
2532,hm_hoodie_2532,54,142,hoodie,gray,hm
2533,reebok_tshirt_2533,214,295,tshirt,blue,reebok
2534,reebok_pants_2534,128,282,pants,green,reebok
2535,tommy_shorts_2535,466,634,shorts,white,tommy
2536,zara_shoes_2536,376,555,shoes,green,zara
2537,nike_shoes_2537,425,468,shoes,gray,nike
2538,newbalance_shoes_2538,496,558,shoes,blue,newbalance
2539,reebok_shorts_2539,506,591,shorts,blue,reebok
2540,nike_jacket_2540,537,672,jacket,gray,nike
2541,hm_jacket_2541,110,273,jacket,black,hm
2542,reebok_hoodie_2542,411,450,hoodie,red,reebok
2543,adidas_pants_2543,191,236,pants,yellow,adidas
2544,hm_shoes_2544,274,337,shoes,blue,hm
2545,adidas_shorts_2545,360,383,shorts,gray,adidas
2546,newbalance_shorts_2546,464,536,shorts,blue,newbalance
2547,adidas_jacket_2547,382,568,jacket,black,adidas
2548,zara_jacket_2548,451,578,jacket,black,zara
2549,nike_jacket_2549,46,175,jacket,black,nike
2550,zara_shoes_2550,101,289,shoes,red,zara
2551,newbalance_shoes_2551,94,107,shoes,black,newbalance
2552,reebok_jacket_2552,544,559,jacket,red,reebok
2553,newbalance_shoes_2553,37,179,shoes,blue,newbalance
2554,puma_shorts_2554,150,268,shorts,green,puma
2555,puma_pants_2555,402,554,pants,blue,puma
2556,adidas_tshirt_2556,594,649,tshirt,white,adidas
2557,hm_shorts_2557,257,449,shorts,green,hm
2558,zara_hoodie_2558,458,468,hoodie,yellow,zara
2559,adidas_hoodie_2559,167,270,hoodie,gray,adidas
2560,nike_hoodie_2560,444,472,hoodie,red,nike
2561,hm_jacket_2561,54,201,jacket,green,hm
2562,reebok_pants_2562,399,424,pants,black,reebok
2563,newbalance_tshirt_2563,174,252,tshirt,black,newbalance
2564,newbalance_tshirt_2564,92,118,tshirt,white,newbalance
2565,zara_tshirt_2565,474,579,tshirt,yellow,zara
2566,newbalance_jacket_2566,138,247,jacket,white,newbalance
2567,zara_jacket_2567,194,289,jacket,black,zara
2568,reebok_pants_2568,441,613,pants,red,reebok
2569,adidas_hoodie_2569,318,496,hoodie,blue,adidas
2570,puma_shorts_2570,572,713,shorts,yellow,puma
2571,tommy_jacket_2571,69,127,jacket,yellow,tommy
2572,reebok_hoodie_2572,126,301,hoodie,green,reebok
2573,tommy_shoes_2573,137,304,shoes,blue,tommy
2574,newbalance_shorts_2574,163,290,shorts,blue,newbalance
2575,zara_jacket_2575,197,291,jacket,white,zara
2576,hm_pants_2576,289,412,pants,black,hm
2577,tommy_shorts_2577,322,486,shorts,red,tommy
2578,newbalance_pants_2578,519,531,pants,white,newbalance
2579,zara_hoodie_2579,116,202,hoodie,gray,zara
2580,reebok_hoodie_2580,114,179,hoodie,red,reebok
2581,newbalance_shoes_2581,123,199,shoes,yellow,newbalance
2582,newbalance_tshirt_2582,193,275,tshirt,red,newbalance
2583,tommy_shoes_2583,291,461,shoes,black,tommy
2584,newbalance_pants_2584,576,669,pants,yellow,newbalance
2585,tommy_hoodie_2585,72,118,hoodie,gray,tommy
2586,newbalance_pants_2586,81,219,pants,green,newbalance
2587,tommy_shorts_2587,199,385,shorts,gray,tommy
2588,tommy_hoodie_2588,140,178,hoodie,green,tommy
2589,nike_pants_2589,477,515,pants,red,nike
2590,reebok_hoodie_2590,203,316,hoodie,yellow,reebok
2591,newbalance_hoodie_2591,270,467,hoodie,black,newbalance
2592,puma_jacket_2592,43,61,jacket,gray,puma
2593,puma_pants_2593,544,682,pants,blue,puma
2594,reebok_shoes_2594,285,337,shoes,gray,reebok
2595,adidas_hoodie_2595,515,541,hoodie,yellow,adidas
2596,tommy_shoes_2596,141,198,shoes,red,tommy
2597,tommy_pants_2597,443,574,pants,green,tommy
2598,nike_jacket_2598,426,603,jacket,gray,nike
2599,hm_shorts_2599,152,336,shorts,black,hm
2600,nike_tshirt_2600,524,581,tshirt,red,nike
2601,tommy_tshirt_2601,323,347,tshirt,yellow,tommy
2602,nike_jacket_2602,461,483,jacket,white,nike
2603,tommy_pants_2603,564,674,pants,blue,tommy
2604,adidas_jacket_2604,364,524,jacket,green,adidas
2605,tommy_tshirt_2605,70,204,tshirt,white,tommy
2606,zara_tshirt_2606,548,651,tshirt,gray,zara
2607,zara_tshirt_2607,245,328,tshirt,red,zara
2608,adidas_hoodie_2608,381,403,hoodie,green,adidas
2609,tommy_shorts_2609,559,585,shorts,blue,tommy
2610,nike_shoes_2610,541,640,shoes,white,nike
2611,puma_shoes_2611,277,289,shoes,blue,puma
2612,newbalance_pants_2612,489,606,pants,red,newbalance
2613,puma_shoes_2613,594,729,shoes,white,puma
2614,hm_shoes_2614,97,244,shoes,gray,hm
2615,tommy_hoodie_2615,265,371,hoodie,yellow,tommy
2616,zara_jacket_2616,196,324,jacket,gray,zara
2617,reebok_pants_2617,441,486,pants,black,reebok
2618,adidas_hoodie_2618,420,485,hoodie,blue,adidas
2619,puma_tshirt_2619,74,261,tshirt,green,puma
2620,adidas_pants_2620,517,667,pants,black,adidas
2621,nike_jacket_2621,109,142,jacket,gray,nike
2622,newbalance_tshirt_2622,124,291,tshirt,yellow,newbalance
2623,reebok_shorts_2623,70,255,shorts,red,reebok
2624,reebok_shorts_2624,79,273,shorts,red,reebok
2625,reebok_hoodie_2625,362,493,hoodie,blue,reebok
2626,reebok_pants_2626,215,324,pants,red,reebok
2627,puma_shorts_2627,126,171,shorts,gray,puma
2628,tommy_tshirt_2628,477,586,tshirt,yellow,tommy
2629,reebok_pants_2629,276,380,pants,black,reebok
2630,hm_pants_2630,563,582,pants,gray,hm
2631,hm_shorts_2631,424,597,shorts,blue,hm
2632,newbalance_shorts_2632,415,467,shorts,black,newbalance
2633,newbalance_shorts_2633,178,269,shorts,green,newbalance
2634,nike_shorts_2634,428,627,shorts,red,nike
2635,tommy_hoodie_2635,137,299,hoodie,red,tommy
2636,reebok_shoes_2636,578,682,shoes,black,reebok
2637,tommy_jacket_2637,221,370,jacket,yellow,tommy
2638,zara_tshirt_2638,487,654,tshirt,white,zara
2639,zara_shorts_2639,195,236,shorts,black,zara
2640,zara_shorts_2640,189,282,shorts,yellow,zara
2641,puma_tshirt_2641,257,442,tshirt,green,puma
2642,nike_tshirt_2642,224,260,tshirt,yellow,nike
2643,nike_pants_2643,247,430,pants,blue,nike
2644,hm_pants_2644,451,559,pants,gray,hm
2645,nike_shorts_2645,226,374,shorts,gray,nike
2646,newbalance_hoodie_2646,235,271,hoodie,red,newbalance
2647,reebok_shoes_2647,380,406,shoes,yellow,reebok
2648,adidas_shoes_2648,561,658,shoes,gray,adidas
2649,adidas_hoodie_2649,459,522,hoodie,gray,adidas
2650,puma_pants_2650,146,208,pants,red,puma
2651,puma_pants_2651,536,606,pants,yellow,puma
2652,nike_shoes_2652,128,328,shoes,yellow,nike
2653,zara_jacket_2653,176,207,jacket,yellow,zara
2654,hm_jacket_2654,359,553,jacket,blue,hm
2655,adidas_hoodie_2655,515,652,hoodie,yellow,adidas
2656,hm_shoes_2656,321,343,shoes,red,hm
2657,reebok_jacket_2657,230,378,jacket,gray,reebok
2658,puma_hoodie_2658,501,536,hoodie,white,puma
2659,reebok_pants_2659,384,576,pants,white,reebok
2660,zara_shoes_2660,328,394,shoes,green,zara
2661,adidas_tshirt_2661,235,313,tshirt,black,adidas
2662,newbalance_pants_2662,139,277,pants,green,newbalance
2663,zara_hoodie_2663,456,545,hoodie,black,zara
2664,reebok_pants_2664,328,391,pants,black,reebok
2665,tommy_shorts_2665,152,162,shorts,green,tommy
2666,nike_jacket_2666,76,200,jacket,green,nike
2667,newbalance_jacket_2667,551,644,jacket,blue,newbalance
2668,nike_hoodie_2668,119,261,hoodie,black,nike
2669,zara_shorts_2669,526,692,shorts,yellow,zara
2670,puma_tshirt_2670,77,164,tshirt,white,puma
2671,hm_pants_2671,60,158,pants,black,hm
2672,puma_shoes_2672,101,146,shoes,red,puma
2673,adidas_hoodie_2673,158,280,hoodie,gray,adidas
2674,zara_hoodie_2674,259,364,hoodie,red,zara
2675,zara_tshirt_2675,592,606,tshirt,green,zara
2676,adidas_shoes_2676,216,257,shoes,yellow,adidas
2677,hm_hoodie_2677,359,551,hoodie,green,hm
2678,zara_tshirt_2678,366,475,tshirt,green,zara
2679,zara_hoodie_2679,166,211,hoodie,blue,zara
2680,adidas_hoodie_2680,43,112,hoodie,red,adidas
2681,newbalance_hoodie_2681,582,639,hoodie,red,newbalance
2682,puma_jacket_2682,355,471,jacket,red,puma
2683,hm_tshirt_2683,564,630,tshirt,white,hm
2684,newbalance_hoodie_2684,159,306,hoodie,black,newbalance
2685,nike_pants_2685,593,603,pants,red,nike
2686,reebok_pants_2686,490,501,pants,green,reebok
2687,nike_shoes_2687,164,276,shoes,black,nike
2688,hm_jacket_2688,153,211,jacket,white,hm
2689,adidas_hoodie_2689,543,674,hoodie,yellow,adidas
2690,reebok_hoodie_2690,519,662,hoodie,red,reebok
2691,tommy_tshirt_2691,242,441,tshirt,green,tommy
2692,newbalance_shoes_2692,246,277,shoes,yellow,newbalance
2693,reebok_shorts_2693,482,556,shorts,blue,reebok
2694,adidas_jacket_2694,506,537,jacket,green,adidas
2695,hm_hoodie_2695,477,503,hoodie,white,hm
2696,hm_pants_2696,231,395,pants,red,hm
2697,adidas_tshirt_2697,259,448,tshirt,white,adidas
2698,zara_hoodie_2698,395,414,hoodie,red,zara
2699,puma_shorts_2699,110,218,shorts,black,puma
2700,tommy_tshirt_2700,104,204,tshirt,blue,tommy
2701,nike_hoodie_2701,140,182,hoodie,gray,nike
2702,tommy_jacket_2702,360,487,jacket,green,tommy
2703,nike_hoodie_2703,39,174,hoodie,gray,nike
2704,adidas_tshirt_2704,408,443,tshirt,white,adidas
2705,newbalance_hoodie_2705,318,515,hoodie,green,newbalance
2706,reebok_pants_2706,352,514,pants,white,reebok
2707,tommy_shoes_2707,92,166,shoes,green,tommy
2708,tommy_shoes_2708,35,233,shoes,gray,tommy
2709,newbalance_jacket_2709,231,289,jacket,yellow,newbalance
2710,adidas_shoes_2710,161,232,shoes,black,adidas
2711,tommy_hoodie_2711,250,266,hoodie,yellow,tommy
2712,adidas_hoodie_2712,114,276,hoodie,gray,adidas
2713,puma_shoes_2713,354,480,shoes,black,puma
2714,adidas_hoodie_2714,362,412,hoodie,blue,adidas
2715,tommy_shoes_2715,159,338,shoes,blue,tommy
2716,nike_jacket_2716,44,152,jacket,blue,nike
2717,adidas_shoes_2717,325,502,shoes,green,adidas
2718,puma_jacket_2718,72,99,jacket,red,puma
2719,reebok_jacket_2719,142,195,jacket,green,reebok
2720,newbalance_pants_2720,261,327,pants,red,newbalance
2721,adidas_shoes_2721,84,218,shoes,gray,adidas
2722,reebok_pants_2722,467,586,pants,black,reebok
2723,adidas_shoes_2723,322,463,shoes,black,adidas
2724,hm_jacket_2724,79,228,jacket,black,hm
2725,zara_shorts_2725,358,466,shorts,red,zara
2726,zara_shorts_2726,280,353,shorts,gray,zara
2727,puma_shorts_2727,161,289,shorts,black,puma
2728,tommy_shoes_2728,320,485,shoes,gray,tommy
2729,hm_tshirt_2729,377,408,tshirt,black,hm
2730,puma_hoodie_2730,291,411,hoodie,yellow,puma
2731,nike_hoodie_2731,388,531,hoodie,blue,nike
2732,adidas_pants_2732,157,309,pants,gray,adidas
2733,tommy_tshirt_2733,512,525,tshirt,white,tommy
2734,newbalance_shorts_2734,157,300,shorts,black,newbalance
2735,zara_jacket_2735,441,488,jacket,green,zara
2736,hm_jacket_2736,446,471,jacket,yellow,hm
2737,hm_pants_2737,59,223,pants,gray,hm
2738,zara_shoes_2738,235,307,shoes,gray,zara
2739,adidas_hoodie_2739,511,586,hoodie,black,adidas
2740,nike_shoes_2740,78,132,shoes,red,nike
2741,adidas_shorts_2741,193,310,shorts,green,adidas
2742,tommy_shoes_2742,386,497,shoes,green,tommy
2743,reebok_jacket_2743,242,315,jacket,blue,reebok
2744,tommy_shoes_2744,66,233,shoes,red,tommy
2745,reebok_hoodie_2745,527,606,hoodie,gray,reebok
2746,adidas_tshirt_2746,327,490,tshirt,yellow,adidas
2747,tommy_tshirt_2747,423,560,tshirt,black,tommy
2748,zara_shorts_2748,396,441,shorts,yellow,zara
2749,reebok_jacket_2749,151,251,jacket,white,reebok
2750,nike_shoes_2750,406,592,shoes,green,nike
2751,nike_shoes_2751,224,351,shoes,gray,nike
2752,nike_pants_2752,403,491,pants,black,nike
2753,nike_pants_2753,151,196,pants,gray,nike
2754,reebok_shoes_2754,250,278,shoes,black,reebok
2755,nike_shoes_2755,249,283,shoes,red,nike
2756,reebok_tshirt_2756,566,720,tshirt,gray,reebok
2757,tommy_shoes_2757,82,151,shoes,gray,tommy
2758,zara_tshirt_2758,333,464,tshirt,black,zara
2759,nike_jacket_2759,344,426,jacket,yellow,nike
2760,hm_hoodie_2760,594,671,hoodie,green,hm
2761,puma_pants_2761,407,471,pants,black,puma
2762,zara_hoodie_2762,416,456,hoodie,blue,zara
2763,puma_shoes_2763,102,221,shoes,green,puma
2764,newbalance_shoes_2764,258,340,shoes,red,newbalance
2765,tommy_tshirt_2765,369,471,tshirt,white,tommy
2766,puma_shorts_2766,534,612,shorts,blue,puma
2767,reebok_shoes_2767,254,312,shoes,white,reebok
2768,reebok_shoes_2768,70,233,shoes,gray,reebok
2769,reebok_shorts_2769,73,88,shorts,green,reebok
2770,tommy_hoodie_2770,119,251,hoodie,green,tommy
2771,puma_tshirt_2771,437,543,tshirt,blue,puma
2772,tommy_tshirt_2772,124,152,tshirt,gray,tommy
2773,nike_tshirt_2773,550,718,tshirt,black,nike
2774,zara_shorts_2774,418,500,shorts,black,zara
2775,tommy_jacket_2775,255,380,jacket,gray,tommy
2776,reebok_hoodie_2776,377,407,hoodie,green,reebok
2777,newbalance_shoes_2777,258,318,shoes,black,newbalance
2778,zara_hoodie_2778,142,196,hoodie,gray,zara
2779,zara_jacket_2779,500,584,jacket,blue,zara
2780,puma_hoodie_2780,460,568,hoodie,white,puma
2781,hm_hoodie_2781,75,231,hoodie,gray,hm
2782,puma_shoes_2782,493,562,shoes,white,puma
2783,hm_pants_2783,563,740,pants,yellow,hm
2784,nike_jacket_2784,32,61,jacket,yellow,nike
2785,zara_shoes_2785,472,599,shoes,red,zara
2786,nike_hoodie_2786,397,505,hoodie,blue,nike
2787,tommy_pants_2787,574,592,pants,black,tommy
2788,newbalance_jacket_2788,81,141,jacket,green,newbalance
2789,reebok_hoodie_2789,165,333,hoodie,black,reebok
2790,reebok_pants_2790,434,619,pants,white,reebok
2791,adidas_hoodie_2791,384,544,hoodie,green,adidas
2792,newbalance_shoes_2792,144,276,shoes,white,newbalance
2793,tommy_hoodie_2793,473,536,hoodie,gray,tommy
2794,nike_shorts_2794,145,292,shorts,blue,nike
2795,puma_shorts_2795,285,329,shorts,gray,puma
2796,reebok_shorts_2796,242,417,shorts,black,reebok
2797,zara_shorts_2797,324,389,shorts,yellow,zara
2798,reebok_tshirt_2798,384,561,tshirt,red,reebok
2799,hm_jacket_2799,287,472,jacket,white,hm
2800,hm_shoes_2800,534,683,shoes,white,hm
2801,nike_pants_2801,151,179,pants,white,nike
2802,adidas_shoes_2802,85,148,shoes,blue,adidas
2803,zara_tshirt_2803,462,558,tshirt,red,zara
2804,hm_pants_2804,75,214,pants,black,hm
2805,newbalance_hoodie_2805,457,644,hoodie,black,newbalance
2806,tommy_pants_2806,53,112,pants,black,tommy
2807,hm_hoodie_2807,342,531,hoodie,red,hm
2808,hm_tshirt_2808,352,536,tshirt,red,hm
2809,tommy_shorts_2809,462,535,shorts,red,tommy
2810,nike_shoes_2810,328,505,shoes,yellow,nike
2811,hm_shorts_2811,269,403,shorts,yellow,hm
2812,reebok_hoodie_2812,550,602,hoodie,gray,reebok
2813,adidas_pants_2813,83,230,pants,yellow,adidas
2814,puma_tshirt_2814,243,335,tshirt,white,puma
2815,zara_jacket_2815,157,312,jacket,red,zara
2816,newbalance_pants_2816,329,473,pants,red,newbalance
2817,puma_tshirt_2817,198,369,tshirt,white,puma
2818,zara_tshirt_2818,483,662,tshirt,red,zara
2819,reebok_shorts_2819,253,436,shorts,black,reebok
2820,tommy_jacket_2820,159,234,jacket,blue,tommy
2821,tommy_hoodie_2821,416,564,hoodie,gray,tommy
2822,hm_tshirt_2822,113,235,tshirt,blue,hm
2823,reebok_jacket_2823,208,250,jacket,yellow,reebok
2824,newbalance_pants_2824,328,478,pants,yellow,newbalance
2825,newbalance_jacket_2825,479,643,jacket,green,newbalance
2826,hm_jacket_2826,199,279,jacket,yellow,hm
2827,newbalance_jacket_2827,579,706,jacket,black,newbalance
2828,puma_shorts_2828,445,465,shorts,red,puma
2829,zara_shorts_2829,531,594,shorts,black,zara
2830,newbalance_hoodie_2830,148,219,hoodie,gray,newbalance
2831,puma_pants_2831,124,297,pants,red,puma
2832,newbalance_jacket_2832,541,731,jacket,green,newbalance
2833,tommy_hoodie_2833,157,218,hoodie,green,tommy
2834,hm_jacket_2834,163,180,jacket,yellow,hm
2835,nike_shoes_2835,305,362,shoes,red,nike
2836,newbalance_jacket_2836,518,661,jacket,white,newbalance
2837,puma_hoodie_2837,584,738,hoodie,gray,puma
2838,adidas_shoes_2838,289,375,shoes,yellow,adidas
2839,newbalance_hoodie_2839,386,453,hoodie,black,newbalance
2840,puma_tshirt_2840,347,458,tshirt,gray,puma
2841,newbalance_shorts_2841,594,764,shorts,green,newbalance
2842,tommy_jacket_2842,275,449,jacket,green,tommy
2843,nike_hoodie_2843,176,297,hoodie,blue,nike
2844,tommy_tshirt_2844,37,66,tshirt,gray,tommy
2845,zara_shoes_2845,53,194,shoes,green,zara
2846,nike_tshirt_2846,585,773,tshirt,yellow,nike
2847,tommy_shoes_2847,575,775,shoes,red,tommy
2848,tommy_jacket_2848,415,506,jacket,white,tommy
2849,puma_shorts_2849,207,357,shorts,red,puma
2850,adidas_shoes_2850,402,492,shoes,yellow,adidas
2851,nike_shoes_2851,254,364,shoes,yellow,nike
2852,newbalance_shorts_2852,156,270,shorts,blue,newbalance
2853,reebok_pants_2853,357,553,pants,yellow,reebok
2854,tommy_pants_2854,382,529,pants,green,tommy
2855,puma_tshirt_2855,440,596,tshirt,red,puma
2856,puma_shoes_2856,213,224,shoes,blue,puma
2857,adidas_hoodie_2857,538,698,hoodie,yellow,adidas
2858,nike_jacket_2858,600,734,jacket,gray,nike
2859,tommy_jacket_2859,41,134,jacket,green,tommy
2860,reebok_shoes_2860,577,611,shoes,green,reebok
2861,puma_shoes_2861,68,182,shoes,gray,puma
2862,adidas_shoes_2862,105,135,shoes,gray,adidas
2863,tommy_pants_2863,507,647,pants,red,tommy
2864,newbalance_jacket_2864,348,503,jacket,white,newbalance
2865,puma_jacket_2865,509,612,jacket,green,puma
2866,tommy_jacket_2866,439,467,jacket,blue,tommy
2867,nike_shoes_2867,486,525,shoes,white,nike
